n_prediction,n_control,seed,hour,tau_Pa,phi_sen,rho_bar,varphi_bar_deg
6,2,45,0,,0.2011173184,1.920111732,45
6,2,45,1,0.5,0.2071156611,1.920711566,45
6,2,45,2,1,0.2187517809,1.946844308,42.19097289
6,2,45,3,1.449987212,0.2359655693,1.977781133,38.90423516
6,2,45,4,1.319968892,0.2508949354,2.002027947,36.34442403
6,2,45,5,1.110565199,0.2625659851,2.018712673,34.59869162
6,2,45,6,0.9126211397,0.2712594001,2.027645764,33.69151981
6,2,46,0,,0.2011173184,1.920111732,45
6,2,46,1,0.5,0.2071156611,1.920711566,45
6,2,46,2,1,0.2187517809,1.946844308,42.19097289
6,2,46,3,1.449986901,0.2359655655,1.97778113,38.90423554
6,2,46,4,1.319969537,0.25089494,2.002027953,36.34442336
6,2,46,5,1.110566035,0.2625660005,2.018712697,34.59868915
6,2,46,6,0.9126205096,0.271259407,2.027645764,33.69151988
6,2,47,0,,0.2011173184,1.920111732,45
6,2,47,1,0.5,0.2071156611,1.920711566,45
6,2,47,2,1,0.2187517809,1.946844308,42.19097289
6,2,47,3,1.449987072,0.2359655676,1.977781132,38.90423533
6,2,47,4,1.319969639,0.2508949432,2.002027956,36.34442304
6,2,47,5,1.110565064,0.2625659908,2.018712678,34.5986911
6,2,47,6,0.9126207946,0.2712594012,2.027645757,33.69152057
6,2,48,0,,0.2011173184,1.920111732,45
6,2,48,1,0.5,0.2071156611,1.920711566,45
6,2,48,2,1,0.2187517809,1.946844308,42.19097289
6,2,48,3,1.449987073,0.2359655676,1.977781132,38.90423533
6,2,48,4,1.319969333,0.2508949394,2.002027952,36.3444235
6,2,48,5,1.110565831,0.2625659973,2.018712691,34.59868973
6,2,48,6,0.9126208818,0.2712594086,2.027645771,33.6915191
6,2,49,0,,0.2011173184,1.920111732,45
6,2,49,1,0.5,0.2071156611,1.920711566,45
6,2,49,2,1,0.2187517809,1.946844308,42.19097289
6,2,49,3,1.449987072,0.2359655676,1.977781132,38.90423533
6,2,49,4,1.319969148,0.250894937,2.002027949,36.34442378
6,2,49,5,1.110566071,0.2625659982,2.018712694,34.59868942
6,2,49,6,0.9126208837,0.2712594095,2.027645774,33.69151882
6,2,50,0,,0.2011173184,1.920111732,45
6,2,50,1,0.5,0.2071156611,1.920711566,45
6,2,50,2,1,0.2187517809,1.946844308,42.19097289
6,2,50,3,1.449986972,0.2359655664,1.97778113,38.90423545
6,2,50,4,1.319969384,0.2508949388,2.002027951,36.34442352
6,2,50,5,1.110565091,0.2625659869,2.018712675,34.59869144
6,2,50,6,0.9126211055,0.2712594015,2.027645764,33.69151978
6,2,51,0,,0.2011173184,1.920111732,45
6,2,51,1,0.5,0.2071156611,1.920711566,45
6,2,51,2,1,0.2187517809,1.946844308,42.19097289
6,2,51,3,1.449987321,0.2359655706,1.977781135,38.90423503
6,2,51,4,1.319969726,0.2508949472,2.00202796,36.34442266
6,2,51,5,1.110566008,0.2625660072,2.018712702,34.59868864
6,2,51,6,0.9126207958,0.2712594171,2.027645777,33.69151848
6,2,52,0,,0.2011173184,1.920111732,45
6,2,52,1,0.5,0.2071156611,1.920711566,45
6,2,52,2,1,0.2187517809,1.946844308,42.19097289
6,2,52,3,1.449987082,0.2359655677,1.977781132,38.90423532
6,2,52,4,1.319969256,0.2508949385,2.002027951,36.3444236
6,2,52,5,1.110566028,0.2625659991,2.018712694,34.59868937
6,2,52,6,0.9126209124,0.2712594107,2.027645775,33.69151869
6,2,53,0,,0.2011173184,1.920111732,45
6,2,53,1,0.5,0.2071156611,1.920711566,45
6,2,53,2,1,0.2187517809,1.946844308,42.19097289
6,2,53,3,1.449986944,0.2359655661,1.97778113,38.90423548
6,2,53,4,1.319969563,0.2508949408,2.002027954,36.34442328
6,2,53,5,1.110566073,0.2625660018,2.018712698,34.59868899
6,2,53,6,0.9126208703,0.2712594129,2.027645777,33.69151852
6,2,54,0,,0.2011173184,1.920111732,45
6,2,54,1,0.5,0.2071156611,1.920711566,45
6,2,54,2,1,0.2187517809,1.946844308,42.19097289
6,2,54,3,1.449987128,0.2359655683,1.977781132,38.90423526
6,2,54,4,1.319969507,0.2508949422,2.002027955,36.34442318
6,2,54,5,1.110565081,0.2625659901,2.018712677,34.59869119
6,2,54,6,0.9126209347,0.2712594023,2.027645761,33.69152015
6,2,55,0,,0.2011173184,1.920111732,45
6,2,55,1,0.5,0.2071156611,1.920711566,45
6,2,55,2,1,0.2187517809,1.946844308,42.19097289
6,2,55,3,1.44998699,0.2359655666,1.977781131,38.90423543
6,2,55,4,1.319969648,0.2508949424,2.002027956,36.3444231
6,2,55,5,1.110565897,0.2625660011,2.018712696,34.59868925
6,2,55,6,0.9126207531,0.2712594106,2.027645771,33.69151914
6,2,56,0,,0.2011173184,1.920111732,45
6,2,56,1,0.5,0.2071156611,1.920711566,45
6,2,56,2,1,0.2187517809,1.946844308,42.19097289
6,2,56,3,1.449987006,0.2359655668,1.977781131,38.90423541
6,2,56,4,1.319969372,0.2508949391,2.002027952,36.3444235
6,2,56,5,1.110565877,0.2625659976,2.018712692,34.59868963
6,2,56,6,0.912620726,0.2712594069,2.027645767,33.69151955
6,2,57,0,,0.2011173184,1.920111732,45
6,2,57,1,0.5,0.2071156611,1.920711566,45
6,2,57,2,1,0.2187517809,1.946844308,42.19097289
6,2,57,3,1.449987095,0.2359655679,1.977781132,38.9042353
6,2,57,4,1.31996949,0.2508949416,2.002027954,36.34442324
6,2,57,5,1.110566065,0.2625660025,2.018712698,34.59868898
6,2,57,6,0.912620771,0.2712594123,2.027645774,33.69151885
6,2,58,0,,0.2011173184,1.920111732,45
6,2,58,1,0.5,0.2071156611,1.920711566,45
6,2,58,2,1,0.2187517809,1.946844308,42.19097289
6,2,58,3,1.449986635,0.2359655623,1.977781126,38.90423585
6,2,58,4,1.319969446,0.2508949357,2.002027949,36.34442376
6,2,58,5,1.110565981,0.2625659957,2.018712692,34.5986896
6,2,58,6,0.912620908,0.2712594074,2.027645773,33.69151889
6,2,59,0,,0.2011173184,1.920111732,45
6,2,59,1,0.5,0.2071156611,1.920711566,45
6,2,59,2,1,0.2187517809,1.946844308,42.19097289
6,2,59,3,1.449987328,0.2359655707,1.977781135,38.90423502
6,2,59,4,1.319969274,0.2508949416,2.002027953,36.34442334
6,2,59,5,1.110566136,0.2625660035,2.018712699,34.5986889
6,2,59,6,0.9126207308,0.2712594126,2.027645773,33.69151892
6,2,60,0,,0.2011173184,1.920111732,45
6,2,60,1,0.5,0.2071156611,1.920711566,45
6,2,60,2,1,0.2187517809,1.946844308,42.19097289
6,2,60,3,1.449986988,0.2359655666,1.977781131,38.90423543
6,2,60,4,1.319969466,0.2508949401,2.002027953,36.34442338
6,2,60,5,1.110566081,0.2625660012,2.018712697,34.59868906
6,2,60,6,0.9126206285,0.2712594092,2.027645768,33.69151941
6,2,61,0,,0.2011173184,1.920111732,45
6,2,61,1,0.5,0.2071156611,1.920711566,45
6,2,61,2,1,0.2187517809,1.946844308,42.19097289
6,2,61,3,1.449986949,0.2359655661,1.97778113,38.90423548
6,2,61,4,1.319969261,0.250894937,2.002027949,36.34442373
6,2,61,5,1.110565957,0.2625659967,2.018712692,34.59868963
6,2,61,6,0.9126206644,0.2712594052,2.027645765,33.69151976
6,3,42,0,,0.2011173184,1.920111732,45
6,3,42,1,0.5,0.2071156611,1.920711566,45
6,3,42,2,1,0.2187517809,1.946844308,42.19097289
6,3,42,3,1.494898509,0.2365006047,1.978292715,38.85270132
6,3,42,4,1.352472992,0.2518167967,2.002911969,36.25534249
6,3,42,5,1.114479022,0.2635085939,2.019536733,34.51658919
6,3,42,6,0.9002042453,0.2720147621,2.02794385,33.66648293
6,3,43,0,,0.2011173184,1.920111732,45
6,3,43,1,0.5,0.2071156611,1.920711566,45
6,3,43,2,1,0.2187517809,1.946844308,42.19097289
6,3,43,3,1.494898627,0.2365006061,1.978292717,38.85270119
6,3,43,4,1.352472972,0.2518167978,2.002911969,36.25534241
6,3,43,5,1.114479054,0.2635085954,2.019536735,34.51658906
6,3,43,6,0.9002040571,0.2720147611,2.027943845,33.66648348
6,3,44,0,,0.2011173184,1.920111732,45
6,3,44,1,0.5,0.2071156611,1.920711566,45
6,3,44,2,1,0.2187517809,1.946844308,42.19097289
6,3,44,3,1.49492034,0.2365008614,1.978292953,38.85267747
6,3,44,4,1.352471979,0.251817031,2.002912151,36.2553246
6,3,44,5,1.114475257,0.2635087704,2.019536804,34.5165832
6,3,44,6,0.9002007698,0.2720148889,2.027943796,33.66649048
6,3,45,0,,0.2011173184,1.920111732,45
6,3,45,1,0.5,0.2071156611,1.920711566,45
6,3,45,2,1,0.2187517809,1.946844308,42.19097289
6,3,45,3,1.494920195,0.2365008597,1.978292952,38.85267762
6,3,45,4,1.352472153,0.2518170315,2.002912152,36.25532449
6,3,45,5,1.114475169,0.2635087698,2.019536803,34.5165833
6,3,45,6,0.9002007423,0.272014888,2.027943794,33.66649066
6,3,46,0,,0.2011173184,1.920111732,45
6,3,46,1,0.5,0.2071156611,1.920711566,45
6,3,46,2,1,0.2187517809,1.946844308,42.19097289
6,3,46,3,1.494898563,0.2365006054,1.978292716,38.85270126
6,3,46,4,1.352472933,0.2518167966,2.002911968,36.25534253
6,3,46,5,1.11447898,0.2635085932,2.019536732,34.51658932
6,3,46,6,0.9002041761,0.2720147606,2.027943847,33.66648327
6,3,47,0,,0.2011173184,1.920111732,45
6,3,47,1,0.5,0.2071156611,1.920711566,45
6,3,47,2,1,0.2187517809,1.946844308,42.19097289
6,3,47,3,1.494898683,0.2365006068,1.978292717,38.85270113
6,3,47,4,1.352472853,0.251816797,2.002911968,36.25534253
6,3,47,5,1.114479108,0.2635085953,2.019536735,34.51658903
6,3,47,6,0.9002041251,0.2720147619,2.027943848,33.66648322
6,3,48,0,,0.2011173184,1.920111732,45
6,3,48,1,0.5,0.2071156611,1.920711566,45
6,3,48,2,1,0.2187517809,1.946844308,42.19097289
6,3,48,3,1.494898612,0.2365006059,1.978292717,38.85270121
6,3,48,4,1.352472866,0.2518167963,2.002911968,36.25534258
6,3,48,5,1.114479193,0.2635085958,2.019536736,34.51658888
6,3,48,6,0.9002041735,0.272014763,2.02794385,33.66648291
6,3,49,0,,0.2011173184,1.920111732,45
6,3,49,1,0.5,0.2071156611,1.920711566,45
6,3,49,2,1,0.2187517809,1.946844308,42.19097289
6,3,49,3,1.494898719,0.2365006072,1.978292718,38.85270109
6,3,49,4,1.352472856,0.2518167974,2.002911969,36.25534249
6,3,49,5,1.114478968,0.2635085939,2.019536732,34.51658932
6,3,49,6,0.9002046598,0.2720147674,2.027943863,33.66648158
6,3,50,0,,0.2011173184,1.920111732,45
6,3,50,1,0.5,0.2071156611,1.920711566,45
6,3,50,2,1,0.2187517809,1.946844308,42.19097289
6,3,50,3,1.49492015,0.2365008591,1.978292951,38.85267767
6,3,50,4,1.352471819,0.2518170268,2.002912147,36.25532499
6,3,50,5,1.11447528,0.2635087667,2.019536801,34.51658347
6,3,50,6,0.9002008143,0.2720148859,2.027943795,33.66649055
6,3,51,0,,0.2011173184,1.920111732,45
6,3,51,1,0.5,0.2071156611,1.920711566,45
6,3,51,2,1,0.2187517809,1.946844308,42.19097289
6,3,51,3,1.494898882,0.2365006091,1.978292719,38.85270092
6,3,51,4,1.352472921,0.2518168001,2.002911971,36.25534226
6,3,51,5,1.11447903,0.2635085972,2.019536735,34.51658899
6,3,51,6,0.9002040883,0.2720147633,2.027943847,33.66648331
6,3,52,0,,0.2011173184,1.920111732,45
6,3,52,1,0.5,0.2071156611,1.920711566,45
6,3,52,2,1,0.2187517809,1.946844308,42.19097289
6,3,52,3,1.494898418,0.2365006037,1.978292714,38.85270142
6,3,52,4,1.352473103,0.2518167971,2.002911969,36.25534241
6,3,52,5,1.114479001,0.263508594,2.019536733,34.51658917
6,3,52,6,0.9002042383,0.2720147621,2.02794385,33.66648294
6,3,53,0,,0.2011173184,1.920111732,45
6,3,53,1,0.5,0.2071156611,1.920711566,45
6,3,53,2,1,0.2187517809,1.946844308,42.19097289
6,3,53,3,1.494898766,0.2365006078,1.978292718,38.85270104
6,3,53,4,1.352472941,0.251816799,2.00291197,36.25534233
6,3,53,5,1.114478918,0.2635085947,2.019536732,34.5165893
6,3,53,6,0.900204298,0.2720147636,2.027943851,33.66648284
6,3,54,0,,0.2011173184,1.920111732,45
6,3,54,1,0.5,0.2071156611,1.920711566,45
6,3,54,2,1,0.2187517809,1.946844308,42.19097289
6,3,54,3,1.494898301,0.2365006023,1.978292713,38.85270155
6,3,54,4,1.352473311,0.2518167984,2.002911971,36.25534223
6,3,54,5,1.114479081,0.2635085963,2.019536737,34.51658884
6,3,54,6,0.9002041538,0.2720147632,2.02794385,33.66648295
6,3,55,0,,0.2011173184,1.920111732,45
6,3,55,1,0.5,0.2071156611,1.920711566,45
6,3,55,2,1,0.2187517809,1.946844308,42.19097289
6,3,55,3,1.494898687,0.2365006068,1.978292717,38.85270113
6,3,55,4,1.352473168,0.2518168009,2.002911973,36.25534209
6,3,55,5,1.114479056,0.2635085984,2.019536737,34.51658878
6,3,55,6,0.9002041564,0.2720147653,2.027943851,33.6664829
6,3,56,0,,0.2011173184,1.920111732,45
6,3,56,1,0.5,0.2071156611,1.920711566,45
6,3,56,2,1,0.2187517809,1.946844308,42.19097289
6,3,56,3,1.494920441,0.2365008626,1.978292954,38.85267735
6,3,56,4,1.352472133,0.251817034,2.002912154,36.2553243
6,3,56,5,1.114475226,0.2635087729,2.019536806,34.51658302
6,3,56,6,0.900200861,0.2720148926,2.0279438,33.66649001
6,3,57,0,,0.2011173184,1.920111732,45
6,3,57,1,0.5,0.2071156611,1.920711566,45
6,3,57,2,1,0.2187517809,1.946844308,42.19097289
6,3,57,3,1.494898529,0.236500605,1.978292716,38.8527013
6,3,57,4,1.352472965,0.2518167966,2.002911968,36.25534251
6,3,57,5,1.114479217,0.2635085964,2.019536737,34.51658877
6,3,57,6,0.9002041299,0.272014763,2.02794385,33.66648297
6,3,58,0,,0.2011173184,1.920111732,45
6,3,58,1,0.5,0.2071156611,1.920711566,45
6,3,58,2,1,0.2187517809,1.946844308,42.19097289
6,3,58,3,1.494898199,0.2365006011,1.978292712,38.85270166
6,3,58,4,1.352472918,0.2518167923,2.002911965,36.25534287
6,3,58,5,1.114479239,0.2635085925,2.019536735,34.51658901
6,3,58,6,0.9002042132,0.2720147603,2.02794385,33.66648288
6,3,59,0,,0.2011173184,1.920111732,45
6,3,59,1,0.5,0.2071156611,1.920711566,45
6,3,59,2,1,0.2187517809,1.946844308,42.19097289
6,3,59,3,1.494898419,0.2365006037,1.978292714,38.85270142
6,3,59,4,1.352473047,0.2518167964,2.002911969,36.25534249
6,3,59,5,1.114478873,0.2635085916,2.01953673,34.51658953
6,3,59,6,0.9002042718,0.2720147602,2.027943848,33.66648312
6,3,60,0,,0.2011173184,1.920111732,45
6,3,60,1,0.5,0.2071156611,1.920711566,45
6,3,60,2,1,0.2187517809,1.946844308,42.19097289
6,3,60,3,1.494898615,0.236500606,1.978292717,38.85270121
6,3,60,4,1.352464111,0.2518166876,2.002911848,36.25535485
6,3,60,5,1.11448032,0.2635085056,2.01953666,34.51659647
6,3,60,6,0.9002059634,0.2720146984,2.027943844,33.66648292
6,3,61,0,,0.2011173184,1.920111732,45
6,3,61,1,0.5,0.2071156611,1.920711566,45
6,3,61,2,1,0.2187517809,1.946844308,42.19097289
6,3,61,3,1.49489885,0.2365006087,1.978292719,38.85270095
6,3,61,4,1.352472965,0.2518168003,2.002911971,36.25534223
6,3,61,5,1.114478994,0.263508597,2.019536735,34.51658904
6,3,61,6,0.9002042461,0.2720147651,2.027943852,33.6664828
6,6,42,0,,0.2011173184,1.920111732,45
6,6,42,1,0.5,0.2071156611,1.920711566,45
6,6,42,2,1,0.2187517809,1.946844308,42.19097289
6,6,42,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,42,4,1.364632048,0.2520250283,2.003122174,36.23403696
6,6,42,5,1.140129743,0.2640482737,2.020248264,34.44261338
6,6,42,6,0.9412885048,0.2730676195,2.029831971,33.46591394
6,6,43,0,,0.2011173184,1.920111732,45
6,6,43,1,0.5,0.2071156611,1.920711566,45
6,6,43,2,1,0.2187517809,1.946844308,42.19097289
6,6,43,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,43,4,1.364631639,0.2520250232,2.003122169,36.23403751
6,6,43,5,1.140098013,0.2640478512,2.020247615,34.44268169
6,6,43,6,0.9412969626,0.2730673194,2.02983167,33.46594442
6,6,44,0,,0.2011173184,1.920111732,45
6,6,44,1,0.5,0.2071156611,1.920711566,45
6,6,44,2,1,0.2187517809,1.946844308,42.19097289
6,6,44,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,44,4,1.364631958,0.2520250272,2.003122173,36.23403708
6,6,44,5,1.140097812,0.2640478523,2.020247614,34.44268176
6,6,44,6,0.9412838304,0.2730671503,2.029831278,33.46598672
6,6,45,0,,0.2011173184,1.920111732,45
6,6,45,1,0.5,0.2071156611,1.920711566,45
6,6,45,2,1,0.2187517809,1.946844308,42.19097289
6,6,45,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,45,4,1.364631639,0.2520250232,2.003122169,36.23403751
6,6,45,5,1.140095717,0.2640478209,2.020247568,34.4426866
6,6,45,6,0.9412974928,0.2730672969,2.029831646,33.46594686
6,6,46,0,,0.2011173184,1.920111732,45
6,6,46,1,0.5,0.2071156611,1.920711566,45
6,6,46,2,1,0.2187517809,1.946844308,42.19097289
6,6,46,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,46,4,1.364631925,0.2520250268,2.003122173,36.23403712
6,6,46,5,1.140097761,0.2640478512,2.020247613,34.44268191
6,6,46,6,0.9412970076,0.27306732,2.02983167,33.46594447
6,6,47,0,,0.2011173184,1.920111732,45
6,6,47,1,0.5,0.2071156611,1.920711566,45
6,6,47,2,1,0.2187517809,1.946844308,42.19097289
6,6,47,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,47,4,1.364631584,0.2520250226,2.003122168,36.23403759
6,6,47,5,1.140098045,0.2640478509,2.020247615,34.44268168
6,6,47,6,0.9412969396,0.2730673188,2.02983167,33.46594449
6,6,48,0,,0.2011173184,1.920111732,45
6,6,48,1,0.5,0.2071156611,1.920711566,45
6,6,48,2,1,0.2187517809,1.946844308,42.19097289
6,6,48,3,1.500000004,0.2365604882,1.978347991,38.84715652
6,6,48,4,1.364630188,0.2520250054,2.003122149,36.23403949
6,6,48,5,1.140098789,0.2640478441,2.020247614,34.44268167
6,6,48,6,0.9412971055,0.2730673144,2.029831674,33.46594392
6,6,49,0,,0.2011173184,1.920111732,45
6,6,49,1,0.5,0.2071156611,1.920711566,45
6,6,49,2,1,0.2187517809,1.946844308,42.19097289
6,6,49,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,49,4,1.364631522,0.2520250218,2.003122167,36.23403767
6,6,49,5,1.140097869,0.2640478479,2.02024761,34.44268213
6,6,49,6,0.9412968689,0.273067315,2.029831664,33.46594509
6,6,50,0,,0.2011173184,1.920111732,45
6,6,50,1,0.5,0.2071156611,1.920711566,45
6,6,50,2,1,0.2187517809,1.946844308,42.19097289
6,6,50,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,50,4,1.364631749,0.2520250246,2.00312217,36.23403737
6,6,50,5,1.140098027,0.2640478526,2.020247616,34.44268154
6,6,50,6,0.9412967469,0.273067318,2.029831665,33.46594499
6,6,51,0,,0.2011173184,1.920111732,45
6,6,51,1,0.5,0.2071156611,1.920711566,45
6,6,51,2,1,0.2187517809,1.946844308,42.19097289
6,6,51,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,51,4,1.364631705,0.2520250241,2.00312217,36.23403742
6,6,51,5,1.140098288,0.2640478556,2.020247621,34.44268103
6,6,51,6,0.9412967625,0.2730673211,2.02983167,33.46594451
6,6,52,0,,0.2011173184,1.920111732,45
6,6,52,1,0.5,0.2071156611,1.920711566,45
6,6,52,2,1,0.2187517809,1.946844308,42.19097289
6,6,52,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,52,4,1.364631613,0.2520250229,2.003122169,36.23403755
6,6,52,5,1.14009792,0.2640478496,2.020247612,34.44268192
6,6,52,6,0.9412970533,0.2730673191,2.029831671,33.46594432
6,6,53,0,,0.2011173184,1.920111732,45
6,6,53,1,0.5,0.2071156611,1.920711566,45
6,6,53,2,1,0.2187517809,1.946844308,42.19097289
6,6,53,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,53,4,1.364631812,0.2520250254,2.003122171,36.23403728
6,6,53,5,1.140097828,0.2640478508,2.020247613,34.44268189
6,6,53,6,0.9412975515,0.2730673266,2.029831686,33.4659427
6,6,54,0,,0.2011173184,1.920111732,45
6,6,54,1,0.5,0.2071156611,1.920711566,45
6,6,54,2,1,0.2187517809,1.946844308,42.19097289
6,6,54,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,54,4,1.364631642,0.2520250233,2.003122169,36.23403751
6,6,54,5,1.140098008,0.2640478511,2.020247614,34.4426817
6,6,54,6,0.9412968283,0.2730673176,2.029831666,33.46594486
6,6,55,0,,0.2011173184,1.920111732,45
6,6,55,1,0.5,0.2071156611,1.920711566,45
6,6,55,2,1,0.2187517809,1.946844308,42.19097289
6,6,55,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,55,4,1.364631728,0.2520250243,2.00312217,36.23403739
6,6,55,5,1.140097978,0.2640478517,2.020247615,34.44268167
6,6,55,6,0.9412968435,0.2730673184,2.029831667,33.46594479
6,6,56,0,,0.2011173184,1.920111732,45
6,6,56,1,0.5,0.2071156611,1.920711566,45
6,6,56,2,1,0.2187517809,1.946844308,42.19097289
6,6,56,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,56,4,1.364631732,0.2520250244,2.00312217,36.23403739
6,6,56,5,1.140097917,0.264047851,2.020247614,34.44268179
6,6,56,6,0.9412969399,0.2730673189,2.029831669,33.46594458
6,6,57,0,,0.2011173184,1.920111732,45
6,6,57,1,0.5,0.2071156611,1.920711566,45
6,6,57,2,1,0.2187517809,1.946844308,42.19097289
6,6,57,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,57,4,1.364631758,0.2520250247,2.00312217,36.23403735
6,6,57,5,1.140097938,0.2640478516,2.020247614,34.44268172
6,6,57,6,0.9412967053,0.2730673165,2.029831663,33.46594527
6,6,58,0,,0.2011173184,1.920111732,45
6,6,58,1,0.5,0.2071156611,1.920711566,45
6,6,58,2,1,0.2187517809,1.946844308,42.19097289
6,6,58,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,58,4,1.36463179,0.2520250251,2.003122171,36.23403731
6,6,58,5,1.140097881,0.2640478512,2.020247614,34.44268181
6,6,58,6,0.9412964278,0.2730673125,2.029831654,33.46594624
6,6,59,0,,0.2011173184,1.920111732,45
6,6,59,1,0.5,0.2071156611,1.920711566,45
6,6,59,2,1,0.2187517809,1.946844308,42.19097289
6,6,59,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,59,4,1.36463175,0.2520250246,2.00312217,36.23403736
6,6,59,5,1.140098221,0.2640478552,2.02024762,34.44268112
6,6,59,6,0.9412967692,0.2730673208,2.029831669,33.46594456
6,6,60,0,,0.2011173184,1.920111732,45
6,6,60,1,0.5,0.2071156611,1.920711566,45
6,6,60,2,1,0.2187517809,1.946844308,42.19097289
6,6,60,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,60,4,1.364631972,0.2520250274,2.003122173,36.23403706
6,6,60,5,1.1400977,0.264047851,2.020247612,34.44268199
6,6,60,6,0.9412968231,0.2730673174,2.029831664,33.46594513
6,6,61,0,,0.2011173184,1.920111732,45
6,6,61,1,0.5,0.2071156611,1.920711566,45
6,6,61,2,1,0.2187517809,1.946844308,42.19097289
6,6,61,3,1.5,0.2365604882,1.978347991,38.84715653
6,6,61,4,1.36463182,0.2520250255,2.003122171,36.23403727
6,6,61,5,1.140097738,0.2640478497,2.020247611,34.44268208
6,6,61,6,0.9412970223,0.2730673187,2.029831669,33.46594456
8,1,42,0,,0.2011173184,1.920111732,45
8,1,42,1,0,0.2070057453,1.920700575,45
8,1,42,2,0,0.2127364463,1.921273645,45
8,1,42,3,0,0.2183152447,1.921831524,45
8,1,42,4,0,0.2237476823,1.922374768,45
8,1,42,5,0,0.2290390363,1.922903904,45
8,1,42,6,0,0.2341943346,1.923419433,45
8,1,43,0,,0.2011173184,1.920111732,45
8,1,43,1,0,0.2070057453,1.920700575,45
8,1,43,2,0,0.2127364463,1.921273645,45
8,1,43,3,0,0.2183152447,1.921831524,45
8,1,43,4,0,0.2237476823,1.922374768,45
8,1,43,5,0,0.2290390363,1.922903904,45
8,1,43,6,0,0.2341943346,1.923419433,45
8,1,44,0,,0.2011173184,1.920111732,45
8,1,44,1,0,0.2070057453,1.920700575,45
8,1,44,2,0,0.2127364463,1.921273645,45
8,1,44,3,0,0.2183152447,1.921831524,45
8,1,44,4,0,0.2237476823,1.922374768,45
8,1,44,5,0,0.2290390363,1.922903904,45
8,1,44,6,0,0.2341943346,1.923419433,45
8,1,45,0,,0.2011173184,1.920111732,45
8,1,45,1,0,0.2070057453,1.920700575,45
8,1,45,2,0,0.2127364463,1.921273645,45
8,1,45,3,0,0.2183152447,1.921831524,45
8,1,45,4,0,0.2237476823,1.922374768,45
8,1,45,5,0,0.2290390363,1.922903904,45
8,1,45,6,0,0.2341943346,1.923419433,45
8,1,46,0,,0.2011173184,1.920111732,45
8,1,46,1,0,0.2070057453,1.920700575,45
8,1,46,2,0,0.2127364463,1.921273645,45
8,1,46,3,0,0.2183152447,1.921831524,45
8,1,46,4,0,0.2237476823,1.922374768,45
8,1,46,5,0,0.2290390363,1.922903904,45
8,1,46,6,0,0.2341943346,1.923419433,45
8,1,47,0,,0.2011173184,1.920111732,45
8,1,47,1,0,0.2070057453,1.920700575,45
8,1,47,2,0,0.2127364463,1.921273645,45
8,1,47,3,0,0.2183152447,1.921831524,45
8,1,47,4,0,0.2237476823,1.922374768,45
8,1,47,5,0,0.2290390363,1.922903904,45
8,1,47,6,0,0.2341943346,1.923419433,45
8,1,48,0,,0.2011173184,1.920111732,45
8,1,48,1,0,0.2070057453,1.920700575,45
8,1,48,2,0,0.2127364463,1.921273645,45
8,1,48,3,0,0.2183152447,1.921831524,45
8,1,48,4,0,0.2237476823,1.922374768,45
8,1,48,5,0,0.2290390363,1.922903904,45
8,1,48,6,0,0.2341943346,1.923419433,45
8,1,49,0,,0.2011173184,1.920111732,45
8,1,49,1,0,0.2070057453,1.920700575,45
8,1,49,2,0,0.2127364463,1.921273645,45
8,1,49,3,0,0.2183152447,1.921831524,45
8,1,49,4,0,0.2237476823,1.922374768,45
8,1,49,5,0,0.2290390363,1.922903904,45
8,1,49,6,0,0.2341943346,1.923419433,45
8,1,50,0,,0.2011173184,1.920111732,45
8,1,50,1,0,0.2070057453,1.920700575,45
8,1,50,2,0,0.2127364463,1.921273645,45
8,1,50,3,0,0.2183152447,1.921831524,45
8,1,50,4,0,0.2237476823,1.922374768,45
8,1,50,5,0,0.2290390363,1.922903904,45
8,1,50,6,0,0.2341943346,1.923419433,45
8,1,51,0,,0.2011173184,1.920111732,45
8,1,51,1,0,0.2070057453,1.920700575,45
8,1,51,2,0,0.2127364463,1.921273645,45
8,1,51,3,0,0.2183152447,1.921831524,45
8,1,51,4,0,0.2237476823,1.922374768,45
8,1,51,5,0,0.2290390363,1.922903904,45
8,1,51,6,0,0.2341943346,1.923419433,45
8,1,52,0,,0.2011173184,1.920111732,45
8,1,52,1,0,0.2070057453,1.920700575,45
8,1,52,2,0,0.2127364463,1.921273645,45
8,1,52,3,0,0.2183152447,1.921831524,45
8,1,52,4,0,0.2237476823,1.922374768,45
