n_prediction,n_control,seed,hour,tau_Pa,phi_sen,rho_bar,varphi_bar_deg
6,6,56,2,1.969196028,0.2028779243,1.990580617,37.0920572
6,6,56,3,1.994603111,0.2043703231,2.019932889,33.80671614
6,6,56,4,1.978507034,0.2057755764,2.045412978,30.95601523
6,6,56,5,1.957219073,0.2070722657,2.067501918,28.48559717
6,6,56,6,1.937290299,0.2082723344,2.086643796,26.34563667
6,6,57,0,,0.2011173184,1.920111732,45
6,6,57,1,1.716489518,0.2015362793,1.956981076,40.85691204
6,6,57,2,1.967470969,0.2029345125,1.9905685,37.09405705
6,6,57,3,1.992042359,0.204452873,2.019909278,33.81030109
6,6,57,4,1.975773835,0.2058822933,2.045376651,30.96130256
6,6,57,5,1.954487157,0.2072021898,2.067452587,28.49260862
6,6,57,6,1.934599508,0.2084247904,2.086581541,26.35435552
6,6,58,0,,0.2011173184,1.920111732,45
6,6,58,1,1.715781054,0.2015579401,1.956977219,40.85758968
6,6,58,2,1.966074047,0.2029804073,1.990558671,37.09567912
6,6,58,3,1.989975652,0.2045198161,2.019890132,33.81320811
6,6,58,4,1.973569095,0.2059688497,2.045347199,30.96558967
6,6,58,5,1.952283452,0.2073075983,2.067412592,28.49829387
6,6,58,6,1.932428834,0.2085485189,2.086531066,26.36142588
6,6,59,0,,0.2011173184,1.920111732,45
6,6,59,1,1.716081943,0.2015487759,1.95697886,40.85730197
6,6,59,2,1.966668515,0.2029609898,1.990562854,37.09499008
6,6,59,3,1.990856398,0.2044914882,2.019898284,33.81197234
6,6,59,4,1.974509534,0.2059322015,2.045359743,30.96376619
6,6,59,5,1.953224594,0.2072629345,2.067429633,28.49587426
6,6,59,6,1.933357543,0.2084960509,2.086552586,26.35841464
6,6,60,0,,0.2011173184,1.920111732,45
6,6,60,1,1.716381582,0.2015396118,1.956980491,40.8570154
6,6,60,2,1.96725926,0.2029415745,1.990567009,37.09430417
6,6,60,3,1.991729306,0.2044631682,2.019906373,33.81074366
6,6,60,4,1.97544041,0.2058955885,2.045372184,30.96195472
6,6,60,5,1.954154626,0.2072183553,2.067446524,28.4934726
6,6,60,6,1.934273323,0.2084437354,2.086573898,26.35542851
6,6,61,0,,0.2011173184,1.920111732,45
6,6,61,1,1.716380618,0.2015396112,1.956980484,40.85701617
6,6,61,2,1.967257288,0.2029415735,1.990566995,37.09430578
6,6,61,3,1.991726823,0.2044631717,2.01990635,33.81074626
6,6,61,4,1.975437123,0.2058956001,2.045372149,30.9619587
6,6,61,5,1.954151238,0.2072183815,2.067446477,28.4934781
6,6,61,6,1.934269159,0.208443779,2.086573836,26.35543599
8,1,42,0,,0.2011173184,1.920111732,45
8,1,42,1,1.912326172,0.2022507798,1.958166925,40.73154222
8,1,42,2,1.971307841,0.203663352,1.991594028,36.98688452
8,1,42,3,1.952677179,0.2049799907,2.020616423,33.73667736
8,1,42,4,1.933268288,0.2062016585,2.045800618,30.91719913
8,1,42,5,1.916147981,0.2073434397,2.06765216,28.47174565
8,1,42,6,1.901088817,0.2084181311,2.086609437,26.35114232
8,1,43,0,,0.2011173184,1.920111732,45
8,1,43,1,1.913973149,0.2022286903,1.958173636,40.73053868
8,1,43,2,1.973490473,0.2036207839,1.99160969,36.98464371
8,1,43,3,1.954863728,0.2049177164,2.020641689,33.73313427
8,1,43,4,1.935415691,0.2061202158,2.045835735,30.91233221
8,1,43,5,1.918256273,0.2072432932,2.067697173,28.46555504
8,1,43,6,1.903160228,0.2082996948,2.086664251,26.34364335
8,1,44,0,,0.2011173184,1.920111732,45
8,1,44,1,1.912903217,0.2022431737,1.958169286,40.731191
8,1,44,2,1.972063269,0.2036486656,1.991599486,36.98610536
8,1,44,3,1.953433831,0.2049584861,2.020625202,33.73544777
8,1,44,4,1.934011521,0.2061735181,2.045812805,30.91551152
8,1,44,5,1.916877955,0.2073088214,2.067667773,28.46959982
8,1,44,6,1.901806249,0.2083771752,2.086628443,26.34854339
8,1,45,0,,0.2011173184,1.920111732,45
8,1,45,1,1.91450159,0.2022219663,1.958175803,40.73021924
8,1,45,2,1.974171058,0.2036077612,1.991614625,36.98394196
8,1,45,3,1.955545499,0.2048986235,2.020649594,33.73203017
8,1,45,4,1.936085891,0.2060952124,2.045846688,30.91081875
8,1,45,5,1.918914581,0.2072125154,2.067711189,28.46363201
8,1,45,6,1.903807589,0.2082632648,2.086681303,26.34131509
8,1,46,0,,0.2011173184,1.920111732,45
8,1,46,1,1.91015994,0.2022794708,1.95815804,40.7328646
8,1,46,2,1.96847493,0.2037187519,1.991573491,36.98981821
8,1,46,3,1.949840468,0.2050611189,2.020583382,33.74130709
8,1,46,4,1.930481382,0.206307829,2.045754747,30.92355406
8,1,46,5,1.913411211,0.2074740621,2.067593393,28.47982653
8,1,46,6,1.89839882,0.2085726774,2.086537887,26.36093034
8,1,47,0,,0.2011173184,1.920111732,45
8,1,47,1,1.914629379,0.2022202706,1.958176323,40.73014166
8,1,47,2,1.97433521,0.2036044793,1.991615815,36.98377123
8,1,47,3,1.955709201,0.2048938232,2.020651502,33.73176149
8,1,47,4,1.93624598,0.2060889436,2.045849333,30.91045068
8,1,47,5,1.919071192,0.2072048222,2.067714573,28.46316481
8,1,47,6,1.903960873,0.2082541866,2.086685417,26.34075023
8,1,48,0,,0.2011173184,1.920111732,45
8,1,48,1,1.911815251,0.2022575387,1.958164833,40.73185362
8,1,48,2,1.970639701,0.2036764036,1.991589194,36.98757523
8,1,48,3,1.952008221,0.2049991007,2.020608645,33.7377673
8,1,48,4,1.932611154,0.2062266623,2.045789821,30.91869511
8,1,48,5,1.915502876,0.207374196,2.067638329,28.47364771
8,1,48,6,1.900454907,0.2084545132,2.086592599,26.35344591
8,1,49,0,,0.2011173184,1.920111732,45
8,1,49,1,1.910547939,0.2022744338,1.95815964,40.73262793
8,1,49,2,1.968984391,0.2037090272,1.991577188,36.98929289
8,1,49,3,1.950352025,0.2050468586,2.020589328,33.74047779
8,1,49,4,1.93098536,0.2062891338,2.045763002,30.92241509
8,1,49,5,1.91390756,0.2074510177,2.067603972,28.47837706
8,1,49,6,1.89888808,0.2085453595,2.086550777,26.35917291
8,1,50,0,,0.2011173184,1.920111732,45
8,1,50,1,1.909531273,0.2022879097,1.958155458,40.7332499
8,1,50,2,1.967654496,0.2037350462,1.991567521,36.99067316
8,1,50,3,1.949019924,0.2050849715,2.020573774,33.74265633
8,1,50,4,1.929676103,0.206339029,2.045741406,30.92540591
8,1,50,5,1.91262114,0.2075124268,2.067576301,28.48218095
8,1,50,6,1.897622999,0.2086180431,2.08651708,26.36378148
8,1,51,0,,0.2011173184,1.920111732,45
8,1,51,1,1.910481883,0.2022752697,1.958159366,40.73266809
8,1,51,2,1.968896991,0.20371064,1.991576556,36.98938218
8,1,51,3,1.950264042,0.2050492273,2.020588311,33.74061882
8,1,51,4,1.930898441,0.2062922456,2.04576159,30.92260889
8,1,51,5,1.913821685,0.2074548619,2.067602163,28.4786239
8,1,51,6,1.898803157,0.2085499268,2.08654857,26.35947252
8,1,52,0,,0.2011173184,1.920111732,45
8,1,52,1,1.911053179,0.2022676761,1.958161711,40.73231891
8,1,52,2,1.969643935,0.2036959782,1.991581977,36.98860737
8,1,52,3,1.951011738,0.2050277574,2.020597033,33.73939603
8,1,52,4,1.931632933,0.2062641507,2.0457737,30.92093041
8,1,52,5,1.914542839,0.2074202995,2.067617678,28.47648956
8,1,52,6,1.899511926,0.2085090379,2.086567461,26.35688732
8,1,53,0,,0.2011173184,1.920111732,45
8,1,53,1,1.911693737,0.2022592455,1.95816434,40.73192826
8,1,53,2,1.970482494,0.2036796993,1.991588052,36.98774071
8,1,53,3,1.951852232,0.2050039118,2.020606807,33.73802819
8,1,53,4,1.932459078,0.2062329316,2.045787269,30.91905268
8,1,53,5,1.915354668,0.2073818732,2.067635063,28.47410148
8,1,53,6,1.900310385,0.2084635528,2.086588629,26.35399416
8,1,54,0,,0.2011173184,1.920111732,45
8,1,54,1,1.910924059,0.202269358,1.958161179,40.73239762
8,1,54,2,1.969474492,0.2036992255,1.991580749,36.98878205
8,1,54,3,1.950841765,0.2050325178,2.020595059,33.73967173
8,1,54,4,1.931465461,0.2062703885,2.045770958,30.92130905
8,1,54,5,1.914378064,0.2074279847,2.067614164,28.47697133
8,1,54,6,1.899349549,0.2085181436,2.08656318,26.35747132
8,1,55,0,,0.2011173184,1.920111732,45
8,1,55,1,1.912393046,0.2022499431,1.958167201,40.73150174
8,1,55,2,1.971396273,0.2036617368,1.991594666,36.98679463
8,1,55,3,1.952766305,0.2049776183,2.020617447,33.73653542
8,1,55,4,1.933356289,0.2061985411,2.04580204,30.91700412
8,1,55,5,1.916235115,0.2073395884,2.067653984,28.47149721
8,1,55,6,1.901175048,0.2084135551,2.08661166,26.35084072
8,1,56,0,,0.2011173184,1.920111732,45
8,1,56,1,1.914694817,0.2022194269,1.958176591,40.73010207
8,1,56,2,1.974420086,0.2036028476,1.991616428,36.98368393
8,1,56,3,1.955794023,0.2048914321,2.020652485,33.73162405
8,1,56,4,1.936329307,0.206085814,2.045850695,30.91026225
8,1,56,5,1.919152946,0.2072009718,2.067716316,28.46292541
8,1,56,6,1.90404125,0.2082496316,2.086687537,26.34046042
8,1,57,0,,0.2011173184,1.920111732,45
8,1,57,1,1.912645984,0.2022465531,1.958168233,40.73134747
8,1,57,2,1.971726284,0.2036551905,1.991597053,36.98645248
8,1,57,3,1.953096171,0.2049680414,2.020621288,33.73599558
8,1,57,4,1.933679833,0.2061860246,2.045807372,30.91626337
8,1,57,5,1.916551951,0.2073242097,2.067660813,28.47055593
8,1,57,6,1.901485802,0.2083953845,2.08661997,26.34970148
8,1,58,0,,0.2011173184,1.920111732,45
8,1,58,1,1.910984833,0.2022685061,1.958161426,40.73236025
8,1,58,2,1.969553144,0.2036975805,1.991581321,36.98869918
8,1,58,3,1.950919794,0.2050301157,2.020595979,33.73954111
8,1,58,4,1.931541722,0.2062672576,2.045772237,30.92112994
8,1,58,5,1.914452393,0.2074241495,2.067615802,28.47674399
8,1,58,6,1.899422079,0.2085136262,2.086565171,26.35719657
8,1,59,0,,0.2011173184,1.920111732,45
8,1,59,1,1.911692538,0.2022592419,1.958164334,40.73192889
8,1,59,2,1.970480777,0.2036796933,1.99158804,36.98774204
8,1,59,3,1.951850037,0.2050039054,2.020606787,33.73803039
8,1,59,4,1.932456698,0.2062329279,2.045787241,30.91905584
8,1,59,5,1.915352202,0.2073818755,2.067635026,28.47410566
8,1,59,6,1.900307696,0.2084635636,2.086588583,26.35399948
8,1,60,0,,0.2011173184,1.920111732,45
8,1,60,1,1.91239423,0.2022499466,1.958167207,40.73150112
8,1,60,2,1.971398155,0.2036617435,1.991594679,36.98679324
8,1,60,3,1.952768551,0.2049776256,2.020617468,33.73653314
8,1,60,4,1.93335885,0.2061985464,2.04580207,30.91700082
8,1,60,5,1.916237719,0.2073395881,2.067654022,28.47149286
8,1,60,6,1.901177813,0.2084135464,2.086611708,26.35083522
8,1,61,0,,0.2011173184,1.920111732,45
8,1,61,1,1.912392149,0.2022499405,1.958167197,40.73150221
8,1,61,2,1.971394935,0.2036617322,1.991594656,36.98679564
8,1,61,3,1.952764757,0.2049776138,2.020617432,33.73653704
8,1,61,4,1.93335467,0.2061985394,2.045802019,30.91700639
8,1,61,5,1.916233256,0.2073395913,2.067653957,28.47150027
8,1,61,6,1.901172947,0.2084135641,2.086611626,26.3508447
8,2,42,0,,0.2011173184,1.920111732,45
8,2,42,1,1.728299828,0.2015741467,1.957065833,40.84780293
8,2,42,2,1.942951181,0.2028587631,1.990532111,37.09729854
8,2,42,3,1.954470646,0.2041961518,2.019725909,33.82804196
8,2,42,4,1.937178109,0.2054477441,2.045067464,30.99119737
8,2,42,5,1.917818339,0.2066081454,2.067045302,28.53174512
8,2,42,6,1.900222201,0.207689742,2.086100739,26.40017643
8,2,43,0,,0.2011173184,1.920111732,45
8,2,43,1,1.729194182,0.2015527965,1.95707087,40.84699611
8,2,43,2,1.944802999,0.2028159255,1.990545312,37.09533154
8,2,43,3,1.956601531,0.2041332859,2.019748756,33.8247644
8,2,43,4,1.939343028,0.2053657059,2.045100486,30.98655949
8,2,43,5,1.919957954,0.2065075045,2.067088607,28.52574113
8,2,43,6,1.902326118,0.2075709567,2.086154234,26.39282192
8,2,44,0,,0.2011173184,1.920111732,45
8,2,44,1,1.728609417,0.2015667591,1.957067578,40.84752352
8,2,44,2,1.943592297,0.202843946,1.990536686,37.09661722
8,2,44,3,1.955207725,0.2041744048,2.019733823,33.82690692
8,2,44,4,1.937927004,0.2054193595,2.045078902,30.98959133
8,2,44,5,1.918558783,0.2065733177,2.067060302,28.52966587
8,2,44,6,1.900950759,0.2076486281,2.086119271,26.39762909
8,2,45,0,,0.2011173184,1.920111732,45
8,2,45,1,1.729471699,0.201546224,1.957072433,40.84674627
8,2,45,2,1.945378878,0.2028027359,1.990549407,37.09472245
8,2,45,3,1.957264921,0.2041139245,2.019755842,33.82374943
8,2,45,4,1.940017992,0.2053404328,2.045110729,30.98512289
8,2,45,5,1.920625652,0.2064764897,2.067102042,28.52388084
8,2,45,6,1.902983039,0.2075343353,2.086170833,26.39054257
8,2,46,0,,0.2011173184,1.920111732,45
8,2,46,1,1.72713479,0.201602031,1.95705926,40.84885613
8,2,46,2,1.940545294,0.2029146708,1.990514887,37.09986525
8,2,46,3,1.951705634,0.2042782005,2.019696108,33.83231761
8,2,46,4,1.934369181,0.2055548364,2.045024397,30.99724725
8,2,46,5,1.915041588,0.2067395541,2.066988822,28.53957753
8,2,46,6,1.897491935,0.2078448873,2.086030965,26.40977147
8,2,47,0,,0.2011173184,1.920111732,45
8,2,47,1,1.729539245,0.2015445791,1.957072811,40.84668525
8,2,47,2,1.945518407,0.2027994308,1.9905504,37.09457365
8,2,47,3,1.957425211,0.2041090781,2.019757561,33.82350149
8,2,47,4,1.940180428,0.2053341198,2.045113214,30.98477223
8,2,47,5,1.920785722,0.2064687626,2.0671053,28.52342732
8,2,47,6,1.90313966,0.2075252357,2.086174854,26.38998785
8,2,48,0,,0.2011173184,1.920111732,45
8,2,48,1,1.728026057,0.2015807132,1.957064291,40.84805031
8,2,48,2,1.942383855,0.2028719309,1.990528061,37.09790232
8,2,48,3,1.95381852,0.2042154755,2.019718898,33.82904811
8,2,48,4,1.936515519,0.2054729615,2.045057329,30.99262127
8,2,48,5,1.917163417,0.2066390824,2.06703201,28.53358861
8,2,48,6,1.899578678,0.207726261,2.086084319,26.40243455
8,2,49,0,,0.2011173184,1.920111732,45
8,2,49,1,1.727342662,0.2015971134,1.957060437,40.84866836
8,2,49,2,1.940976502,0.2029048213,1.990517975,37.09940701
8,2,49,3,1.952202354,0.2042637379,2.019701452,33.83155367
8,2,49,4,1.934875168,0.2055359359,2.045032124,30.99616536
8,2,49,5,1.915543163,0.2067163258,2.066998962,28.53817543
8,2,49,6,1.897986458,0.2078174161,2.086043503,26.40805185
8,2,50,0,,0.2011173184,1.920111732,45
8,2,50,1,1.726789036,0.2016102077,1.9570573,40.84916857
8,2,50,2,1.939897377,0.2029313221,1.990510062,37.10059536
8,2,50,3,1.950912545,0.2043025629,2.019687623,33.8335463
8,2,50,4,1.933557427,0.2055865455,2.04501202,30.9989964
8,2,50,5,1.914238814,0.2067783824,2.066972511,28.54184927
8,2,50,6,1.896702939,0.2078906544,2.08601076,26.41255932
8,2,51,0,,0.2011173184,1.920111732,45
8,2,51,1,1.727307356,0.2015979328,1.957060236,40.84870016
8,2,51,2,1.940902977,0.2029064615,1.990517449,37.09948464
8,2,51,3,1.952117279,0.2042661478,2.019700542,33.83168322
8,2,51,4,1.934788102,0.2055390891,2.045030806,30.99634907
8,2,51,5,1.915456632,0.2067202077,2.066997232,28.53841378
8,2,51,6,1.897900821,0.2078220157,2.086041361,26.40834458
8,2,52,0,,0.2011173184,1.920111732,45
8,2,52,1,1.727603769,0.2015905212,1.957061893,40.84843044
8,2,52,2,1.941535948,0.2028916278,1.990521922,37.09881456
8,2,52,3,1.952846243,0.2042443979,2.019708347,33.83056049
8,2,52,4,1.935528829,0.2055107161,2.045042125,30.99475647
8,2,52,5,1.916188491,0.2066854038,2.067012101,28.53634945
8,2,52,6,1.898620553,0.2077809365,2.086059748,26.40581383
8,2,53,0,,0.2011173184,1.920111732,45
8,2,53,1,1.72796032,0.2015823559,1.957063924,40.84811007
8,2,53,2,1.942249283,0.2028752308,1.990527097,37.09804789
8,2,53,3,1.95366475,0.2042203103,2.019717227,33.82929043
8,2,53,4,1.936360511,0.2054792519,2.045054916,30.99296354
8,2,53,5,1.917011297,0.2066467704,2.067028849,28.53403068
8,2,53,6,1.899430239,0.2077352982,2.086080422,26.40297458
8,2,54,0,,0.2011173184,1.920111732,45
8,2,54,1,1.72753395,0.2015921592,1.957061497,40.8484934
8,2,54,2,1.941392123,0.2028949102,1.99052089,37.09896758
8,2,54,3,1.952680737,0.2042492175,2.019706564,33.83081519
8,2,54,4,1.935360555,0.2055170139,2.045039552,30.9951168
8,2,54,5,1.916021931,0.2066931424,2.067008727,28.53681603
8,2,54,6,1.898456102,0.2077900845,2.086055578,26.40638587
8,2,55,0,,0.2011173184,1.920111732,45
8,2,55,1,1.728335735,0.2015733274,1.957066038,40.84777071
8,2,55,2,1.943025597,0.2028571216,1.990532643,37.09722023
8,2,55,3,1.954556672,0.2041937386,2.019726827,33.8279115
8,2,55,4,1.937266062,0.2054445847,2.045068791,30.99101256
8,2,55,5,1.917905914,0.206604255,2.067047045,28.53150535
8,2,55,6,1.900309168,0.2076851326,2.086102897,26.39988185
8,2,56,0,,0.2011173184,1.920111732,45
8,2,56,1,1.729574019,0.2015437577,1.957073007,40.84665397
8,2,56,2,1.945590572,0.2027977834,1.990550912,37.09449742
8,2,56,3,1.957507782,0.2041066586,2.019758446,33.82337475
8,2,56,4,1.940264251,0.2053309609,2.045114491,30.98459308
8,2,56,5,1.920868596,0.2064648864,2.067106973,28.52319552
8,2,56,6,1.903221283,0.2075206606,2.08617692,26.38970394
8,2,57,0,,0.2011173184,1.920111732,45
8,2,57,1,1.728471495,0.2015700426,1.9570668,40.84764794
8,2,57,2,1.943306631,0.2028505321,1.990534648,37.09692056
8,2,57,3,1.954879022,0.2041840718,2.019730297,33.82741235
8,2,57,4,1.93759296,0.2054319788,2.045073806,30.99030657
8,2,57,5,1.918228349,0.206588804,2.067053618,28.53059197
8,2,57,6,1.900625701,0.2076669135,2.086111013,26.39876376
8,2,58,0,,0.2011173184,1.920111732,45
8,2,58,1,1.727566703,0.201591338,1.95706168,40.84846359
8,2,58,2,1.941459766,0.2028932631,1.990521374,37.09889464
8,2,58,3,1.952757994,0.2042468051,2.019707403,33.83069369
8,2,58,4,1.935438008,0.2055138732,2.045040762,30.99494533
8,2,58,5,1.916097853,0.2066893009,2.067010311,28.53659468
8,2,58,6,1.898530478,0.2077855671,2.086057531,26.40611541
8,2,59,0,,0.2011173184,1.920111732,45
8,2,59,1,1.727959822,0.2015823556,1.95706392,40.84811045
8,2,59,2,1.942247988,0.2028752295,1.990527089,37.09804887
8,2,59,3,1.953662606,0.2042203079,2.01971721,33.82929232
8,2,59,4,1.936358376,0.2054792524,2.045054891,30.99296632
8,2,59,5,1.917009175,0.2066467776,2.067028817,28.53403437
8,2,59,6,1.899427563,0.2077353131,2.08608038,26.40297949
8,2,60,0,,0.2011173184,1.920111732,45
8,2,60,1,1.728336381,0.201573328,1.957066042,40.84777021
8,2,60,2,1.943027257,0.202857125,1.990532655,37.09721898
8,2,60,3,1.95455857,0.2041937419,2.019726845,33.8279095
8,2,60,4,1.937268024,0.2054445841,2.045068816,30.99100976
8,2,60,5,1.91790812,0.2066042478,2.067047077,28.5315016
8,2,60,6,1.900311519,0.207685116,2.086102938,26.39987704
8,2,61,0,,0.2011173184,1.920111732,45
8,2,61,1,1.728335605,0.2015733279,1.957066037,40.84777082
8,2,61,2,1.943024761,0.202857122,1.990532639,37.09722074
8,2,61,3,1.954555499,0.2041937402,2.019726818,33.82791255
8,2,61,4,1.937264786,0.2054445901,2.045068777,30.9910142
8,2,61,5,1.917904244,0.206604265,2.067047024,28.5315078
8,2,61,6,1.900307167,0.2076851485,2.086102868,26.39988527
8,3,42,0,,0.2011173184,1.920111732,45
8,3,42,1,1.725177132,0.2015652174,1.957043672,40.85019563
8,3,42,2,1.942378808,0.20284725,1.990510488,37.09960163
8,3,42,3,1.954535682,0.2041851271,2.019707729,33.82996321
8,3,42,4,1.936969759,0.2054359046,2.045051095,30.99290573
8,3,42,5,1.917322676,0.2065942366,2.067029278,28.53339141
8,3,42,6,1.89930197,0.2076720141,2.086083175,26.401953
8,3,43,0,,0.2011173184,1.920111732,45
8,3,43,1,1.726063765,0.2015438939,1.957048694,40.84939068
8,3,43,2,1.944220328,0.2028044028,1.990523638,37.09764023
8,3,43,3,1.956664845,0.2041222416,2.019730523,33.82669137
8,3,43,4,1.939211191,0.2053542087,2.0450844,30.9882398
8,3,43,5,1.919472381,0.2064939869,2.067072871,28.52735941
8,3,43,6,1.90140784,0.2075536377,2.086136933,26.39457346
8,3,44,0,,0.2011173184,1.920111732,45
8,3,44,1,1.725491138,0.2015578591,1.957045462,40.84991142
8,3,44,2,1.943017071,0.2028324526,1.990515092,37.09891727
8,3,44,3,1.95527222,0.2041633963,2.019715665,33.82882592
8,3,44,4,1.937793957,0.2054078904,2.045062873,30.99126552
8,3,44,5,1.918074532,0.2065598284,2.067044614,28.53127895
8,3,44,6,1.900031959,0.207631325,2.086101998,26.39937758
8,3,45,0,,0.2011173184,1.920111732,45
8,3,45,1,1.726332363,0.2015373113,1.957050207,40.84914643
8,3,45,2,1.944791812,0.2027911864,1.990527673,37.09703769
8,3,45,3,1.957327348,0.2041028491,2.019737552,33.8256824
8,3,45,4,1.939886697,0.2053289082,2.045094598,30.98680796
8,3,45,5,1.920139678,0.206462946,2.067086268,28.52550303
8,3,45,6,1.902065066,0.2075169965,2.086153506,26.39229673
8,3,46,0,,0.2011173184,1.920111732,45
8,3,46,1,1.724108518,0.2015933149,1.957037733,40.85117983
8,3,46,2,1.939998074,0.2029034715,1.990493913,37.10209883
8,3,46,3,1.951774431,0.2042675052,2.019678501,33.83417806
8,3,46,4,1.934162243,0.2055433233,2.045008518,30.99890413
8,3,46,5,1.914549767,0.2067259733,2.066973219,28.54118005
8,3,46,6,1.896570677,0.2078274586,2.086013731,26.41151418
8,3,47,0,,0.2011173184,1.920111732,45
8,3,47,1,1.72639769,0.2015356639,1.957050573,40.8490868
8,3,47,2,1.94493061,0.2027878764,1.990528651,37.09689035
8,3,47,3,1.957487863,0.2040979989,2.019739261,33.82543563
8,3,47,4,1.940049226,0.205322592,2.045097075,30.98645825
8,3,47,5,1.920299173,0.2064552136,2.067089517,28.52505051
8,3,47,6,1.902221816,0.2075078935,2.086157521,26.39174267
8,3,48,0,,0.2011173184,1.920111732,45
8,3,48,1,1.724967959,0.2015719531,1.957042577,40.85039456
8,3,48,2,1.941824451,0.2028606423,1.990506879,37.10015835
8,3,48,3,1.953885203,0.2042046803,2.019701101,33.83092874
8,3,48,4,1.936307823,0.2054613501,2.045041289,30.9942952
8,3,48,5,1.916668479,0.206625399,2.067016265,28.53520598
8,3,48,6,1.89865771,0.2077087474,2.086066982,26.40418788
8,3,49,0,,0.2011173184,1.920111732,45
8,3,49,1,1.724311624,0.2015883944,1.957038886,40.85099481
8,3,49,2,1.9404269,0.2028936106,1.990496971,37.10164386
8,3,49,3,1.952270766,0.2042530291,2.019683817,33.83341714
8,3,49,4,1.934667758,0.2055244082,2.045016219,30.99782491
8,3,49,5,1.915050136,0.2067027272,2.066983335,28.53978053
8,3,49,6,1.897065115,0.207799973,2.086026252,26.40979637
8,3,50,0,,0.2011173184,1.920111732,45
8,3,50,1,1.723780059,0.2016015236,1.957035882,40.85148047
8,3,50,2,1.93930329,0.2029199251,1.990488964,37.10284076
8,3,50,3,1.950973657,0.2042916362,2.019669881,33.83541928
8,3,50,4,1.93334991,0.2055748002,2.044996028,31.0006634
8,3,50,5,1.913747976,0.2067645741,2.066956819,28.54345935
8,3,50,6,1.895782086,0.2078729977,2.085993451,26.41430795
8,3,51,0,,0.2011173184,1.920111732,45
8,3,51,1,1.72427744,0.2015892152,1.957038691,40.85102591
8,3,51,2,1.940353771,0.2028952536,1.990496452,37.10172074
8,3,51,3,1.952185713,0.2042554419,2.019682913,33.83354602
8,3,51,4,1.934581026,0.2055275657,2.045014908,30.99800792
8,3,51,5,1.914964104,0.2067066153,2.066981612,28.54001812
8,3,51,6,1.896979549,0.2078045783,2.086024116,26.4100885
8,3,52,0,,0.2011173184,1.920111732,45
8,3,52,1,1.724575546,0.201581825,1.957040373,40.85075358
8,3,52,2,1.940984628,0.2028804349,1.99050094,37.10104918
8,3,52,3,1.952913819,0.2042337022,2.019690726,33.83242249
8,3,52,4,1.935320951,0.2054992001,2.045026232,30.99641491
8,3,52,5,1.915694735,0.206671816,2.066996482,28.53795369
8,3,52,6,1.89769944,0.2077635096,2.086042511,26.40755703
8,3,53,0,,0.2011173184,1.920111732,45
8,3,53,1,1.724904846,0.2015735996,1.957042226,40.85045259
8,3,53,2,1.941690759,0.2028639492,1.990505932,37.10030209
8,3,53,3,1.953731166,0.204209521,2.019699444,33.83116961
8,3,53,4,1.936152246,0.2054676433,2.045038884,30.9946365
8,3,53,5,1.916516579,0.2066330902,2.067013112,28.53564719
8,3,53,6,1.898509321,0.2077177869,2.086063092,26.40472728
8,3,54,0,,0.2011173184,1.920111732,45
8,3,54,1,1.724508353,0.201583467,1.957039993,40.85081483
8,3,54,2,1.940842367,0.2028837277,1.990499928,37.10120007
8,3,54,3,1.952749162,0.2042385362,2.019688965,33.83267502
8,3,54,4,1.935152875,0.2055055129,2.045023677,30.99677336
8,3,54,5,1.915528567,0.2066795703,2.066993125,28.5384186
8,3,54,6,1.89753539,0.2077726737,2.086038355,26.40812765
8,3,55,0,,0.2011173184,1.920111732,45
8,3,55,1,1.725214278,0.2015644034,1.957043887,40.85016229
8,3,55,2,1.942453216,0.2028456143,1.99051103,37.09952234
8,3,55,3,1.954621751,0.2041827197,2.019708655,33.82983193
8,3,55,4,1.937057764,0.2054327513,2.045052429,30.99272018
8,3,55,5,1.917410017,0.2065903515,2.067031025,28.53315111
8,3,55,6,1.899388634,0.2076674092,2.086085336,26.40165805
8,3,56,0,,0.2011173184,1.920111732,45
8,3,56,1,1.726430756,0.2015348396,1.957050758,40.84905667
8,3,56,2,1.945001831,0.2027862221,1.990529151,37.09681551
8,3,56,3,1.957570288,0.2040955718,2.019740134,33.82531013
8,3,56,4,1.940133475,0.2053194277,2.045098343,30.98627996
8,3,56,5,1.920382257,0.2064513334,2.067091184,28.5248193
8,3,56,6,1.902303475,0.2075033151,2.086159583,26.39145917
8,3,57,0,,0.2011173184,1.920111732,45
8,3,57,1,1.725352811,0.201561134,1.957044675,40.85003677
8,3,57,2,1.942732964,0.2028390358,1.990513052,37.09922081
8,3,57,3,1.954943721,0.2041730615,2.019712138,33.82933139
8,3,57,4,1.937384674,0.2054201546,2.045057456,30.99201297
8,3,57,5,1.917732246,0.2065749098,2.06703761,28.53223666
8,3,57,6,1.899705411,0.2076492026,2.086093465,26.40053871
8,3,58,0,,0.2011173184,1.920111732,45
8,3,58,1,1.724539908,0.2015826441,1.957040168,40.8507858
8,3,58,2,1.940909143,0.2028820753,1.990500402,37.10112817
8,3,58,3,1.952825747,0.2042361154,2.019689792,33.83255469
8,3,58,4,1.935230383,0.205502364,2.045024878,30.99660283
8,3,58,5,1.915604393,0.2066757208,2.066994701,28.53819805
8,3,58,6,1.89760953,0.2077681479,2.0860403,26.40785788
8,3,59,0,,0.2011173184,1.920111732,45
8,3,59,1,1.724904317,0.2015735993,1.957042222,40.85045301
