kind,label,morph,gamma_min,alpha_gamma,tau_opt,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,44,15.37014142,0.2042615282,2.046799146,30.78303832,0,0.002616212126,0.03011737785,3.359552555,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,45,15.36359759,0.2043606348,2.047066527,30.75407286,0,0.002505396917,0.0300185582,3.349598261,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,45,15.36710291,0.2041479788,2.046832616,30.77799543,0,0.002611921092,0.03012690126,3.360672089,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,46,15.37144351,0.2046854312,2.046990735,30.76625339,0,0.002504382463,0.02998047452,3.345323476,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,46,15.3753651,0.2044568519,2.04674178,30.79168931,0,0.002623305733,0.03010106105,3.357637292,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,47,15.36336904,0.2043511789,2.047068722,30.75371951,0,0.002505388146,0.03001964645,3.349720837,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,47,15.36686263,0.2041389609,2.046835225,30.77760047,0,0.002611568716,0.03012764888,3.360760157,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,48,15.36844285,0.2045612174,2.047019652,30.76160281,0,0.00250488256,0.02999500799,3.346953557,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,48,15.37220666,0.204338733,2.046776441,30.7864611,0,0.002619057146,0.03011091878,3.358793979,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,49,15.37074577,0.204656583,2.046997518,30.76516576,0,0.00250452968,0.0299838771,3.345704759,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,49,15.37463034,0.2044294361,2.046749916,30.79046555,0,0.002622337389,0.03010336461,3.357907297,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,50,15.37259431,0.2047330863,2.046979711,30.76802978,0,0.002504173302,0.02997493394,3.344702239,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,50,15.3765755,0.2045021838,2.046728573,30.79368506,0,0.002624908044,0.03009729871,3.357196029,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,closed,51,15.37086316,0.2046614273,2.046996362,30.76535028,0,0.00250450436,0.02998330093,3.345640204,1.0
joint,lhs049,10.961941072190005,0.0030541294614741736,0.004454946614578935,1.6721538976596495,open,51,15.37475402,0.204434039,2.046748532,30.79067311,0,0.002622500434,0.03010297449,3.357861585,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,42,15.11470992,0.2035085008,2.051641372,30.22981623,0,0.003182189203,0.02664735468,2.962714378,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,42,15.11779069,0.2032633524,2.051412596,30.25279563,0,0.003307243095,0.02675674048,2.973701014,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,43,15.11190106,0.2033961337,2.051671161,30.22520093,0,0.003175029545,0.02666126376,2.96435926,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,43,15.11484366,0.2031585178,2.051448246,30.24760563,0,0.003294312909,0.02676582122,2.974866663,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,44,15.113737,0.2034695891,2.051651691,30.22821762,0,0.003179724909,0.02665217266,2.963283968,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,44,15.11677007,0.2032270544,2.051424947,30.25099779,0,0.003302776489,0.02675988501,2.974104535,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,45,15.11103486,0.2033615026,2.051680394,30.22377255,0,0.003172791058,0.0266655669,2.964868396,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,45,15.11393437,0.2031262075,2.051459292,30.24599944,0,0.003290296736,0.02676863205,2.975227614,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,46,15.1183846,0.203655453,2.051602499,30.23584275,0,0.003191393721,0.02662921942,2.960571191,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,46,15.12164299,0.2034004514,2.051366089,30.25957004,0,0.003324004574,0.02674489812,2.972182009,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,47,15.11082078,0.2033529162,2.051682639,30.22342337,0,0.003172226521,0.02666661174,2.964992268,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,47,15.11370995,0.2031181782,2.05146197,30.24560787,0,0.003289304575,0.02676931867,2.975315928,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,48,15.11557413,0.2035430691,2.051632224,30.23123427,0,0.003184371589,0.02664308568,2.962209696,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,48,15.11869695,0.2032956051,2.051401651,30.25438978,0,0.003311200597,0.02675395247,2.97334327,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,49,15.11773142,0.2036293844,2.051609468,30.23476542,0,0.003189778352,0.02663246688,2.960954575,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,49,15.120958,0.2033761569,2.051374436,30.25835773,0,0.003321029871,0.02674701413,2.97245317,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,50,15.1194625,0.2036985794,2.051591162,30.23760326,0,0.003194067024,0.02662393512,2.95994679,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,50,15.12277192,0.2034407065,2.051352539,30.2615473,0,0.003328882879,0.02674144247,2.97173888,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,closed,51,15.11784125,0.2036337568,2.051608282,30.23494802,0,0.003190051553,0.02663191651,2.960889611,1.0
joint,lhs050,10.453874780638237,0.0027382304277363744,0.00484468800612503,1.6396552278503276,open,51,15.12107325,0.2033802286,2.051373016,30.25856333,0,0.003321533226,0.02674665572,2.972407253,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,42,15.75988306,0.2103207445,2.041027666,31.50049592,0,0.001108112746,0.03423068976,3.862863106,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,42,15.75856632,0.2097179284,2.04080902,31.51831199,0,0.000797971765,0.03433846324,3.871793379,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,43,15.75655934,0.2101814316,2.041055453,31.4958027,0,0.001096221529,0.0342461493,3.864468944,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,43,15.75532247,0.2095956027,2.040841656,31.5132642,0,0.0007985979783,0.03434970138,3.873064094,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,44,15.75873193,0.2102724726,2.04103728,31.49887136,0,0.001103960626,0.03423605294,3.863419941,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,44,15.75744343,0.2096755952,2.040820325,31.51656384,0,0.0007981943793,0.0343423555,3.872233548,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,45,15.75552075,0.2101346825,2.041062904,31.49443846,0,0.00109016668,0.03425169666,3.865027325,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,45,15.75432077,0.209557834,2.040851772,31.51170128,0,0.0007987829731,0.03435317879,3.873457196,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,46,15.76422826,0.2105028886,2.040991467,31.50661741,0,0.001123818617,0.03421049037,3.860766487,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,46,15.76280113,0.2098775995,2.04076646,31.52489622,0,0.0007970926096,0.03432380029,3.870134713,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,47,15.75526376,0.2101229828,2.041064663,31.49410899,0,0.001088600724,0.03425307814,3.865165799,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,47,15.7540732,0.209548462,2.040854224,31.51132,0,0.0007988240861,0.03435402789,3.873553134,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,48,15.76090528,0.2103636072,2.041019146,31.50193663,0,0.00111179798,0.03422593614,3.862369598,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,48,15.75956317,0.2097555207,2.040799002,31.51986188,0,0.000797771521,0.03433501195,3.871403046,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,49,15.76345584,0.2104705512,2.04099797,31.50552212,0,0.001121004757,0.03421410215,3.861141334,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,49,15.76204889,0.209849292,2.040774098,31.52371851,0,0.0007972589361,0.03432642107,3.870431282,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,50,15.76550174,0.210556262,2.040980923,31.50840414,0,0.001128415075,0.03420459886,3.860155098,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,50,15.76404123,0.2099243905,2.040754065,31.52681712,0,0.0007968259918,0.03431952022,3.869650444,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,closed,51,15.76358579,0.2104759831,2.04099686,31.50570805,0,0.001121477723,0.03421349145,3.861077923,1.0
joint,lhs051,11.649234549543799,0.0026342546570153292,0.005905819941876722,1.3794510962723894,open,51,15.76217546,0.2098540472,2.040772798,31.52391826,0,0.0007972306044,0.03432597724,3.870381055,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,42,13.34886827,0.206379347,2.087379157,26.24161248,0,0.001290008396,0.0005502933643,0.07618808748,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,42,13.34890408,0.2063765561,2.087375369,26.24200728,0,0.001291028766,0.0005490216032,0.07605206969,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,43,13.34514887,0.2062529392,2.0874303,26.23443678,0,0.001291267959,0.0005505946479,0.07623697036,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,43,13.34518461,0.2062501395,2.087426514,26.23483121,0,0.001292293105,0.0005493225397,0.07610097157,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,44,13.34758004,0.2063355712,2.087396875,26.23912672,0,0.001290458238,0.0005503989159,0.07620530872,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,44,13.34761582,0.2063327772,2.087393088,26.23952136,0,0.001291480431,0.0005491268866,0.07606928372,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,45,13.34400091,0.2062139559,2.087446144,26.23221577,0,0.001291636678,0.0005506874182,0.07625180355,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,45,13.34403665,0.2062111522,2.087442358,26.23261019,0,0.001292664303,0.0005494141262,0.07611570235,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,46,13.35373048,0.206544674,2.087312422,26.25098007,0,0.001288210682,0.0005498876449,0.07612112034,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,46,13.35376637,0.2065418959,2.087308633,26.25137514,0,0.001289224261,0.0005486171178,0.07598515533,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,47,13.34371791,0.2062043094,2.087449998,26.23167369,0,0.001291714265,0.0005507135994,0.07625568625,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,47,13.34375377,0.2062014975,2.087446204,26.23206895,0,0.001292746323,0.0005494358104,0.07611912371,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,48,13.35001205,0.2064182351,2.087363452,26.24381675,0,0.001289601783,0.0005501991586,0.07617265994,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,48,13.35004788,0.2064154473,2.087359664,26.24421158,0,0.00129062058,0.0005489276658,0.07603665243,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,49,13.35286517,0.2065153112,2.087324389,26.24930353,0,0.001288555869,0.0005499599408,0.07613333526,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,49,13.352901,0.2065125343,2.087320604,26.2496981,0,0.001289568989,0.0005486911505,0.07599756577,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,50,13.35515496,0.2065931729,2.087292966,26.25371446,0,0.001287662697,0.0005497643799,0.07610075679,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,50,13.3551908,0.2065904028,2.087289181,26.25410921,0,0.001288671469,0.0005484970886,0.07596510295,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,closed,51,13.35301094,0.2065202432,2.087322352,26.24958814,0,0.00128849803,0.0005499464841,0.07613113539,1.0
joint,lhs052,7.360699215354048,0.003245372917611277,0.004918801429688554,1.6073194293382043,open,51,13.35304675,0.2065174679,2.087318568,26.24998265,0,0.001289510001,0.0005486785598,0.07599545105,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,42,13.37563725,0.2035075323,2.085983064,26.36636502,0,0.003185368501,0.0006848129937,0.04718263202,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,42,13.37601953,0.2034717474,2.085949993,26.36968289,0,0.003203786855,0.0006985725516,0.04813306204,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,43,13.37254208,0.2034100844,2.086030278,26.35995723,0,0.003167771983,0.0006860825076,0.04742217733,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,43,13.37292082,0.2033745031,2.085997434,26.36325185,0,0.003186072932,0.0006997556811,0.04837432586,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,44,13.37456548,0.2034738107,2.085999422,26.3641454,0,0.003179273269,0.0006852487667,0.04726498796,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,44,13.37494659,0.2034380915,2.085966428,26.36745543,0,0.003197655283,0.0006989818107,0.04821635096,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,45,13.37158662,0.2033800476,2.086044907,26.35797355,0,0.003162319713,0.0006864738328,0.04749646812,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,45,13.37196431,0.2033445266,2.086012132,26.36126105,0,0.00318058721,0.0007001227086,0.04844934794,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,46,13.37968045,0.2036348204,2.085921467,26.37472668,0,0.003208331762,0.0006831759104,0.04687466089,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,46,13.38006707,0.2035987941,2.085888113,26.37807371,0,0.00322688438,0.0006970340178,0.04782127476,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,47,13.37135065,0.2033725756,2.086048469,26.35748871,0,0.003160975954,0.0006865652692,0.04751451578,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,47,13.37172823,0.2033370569,2.0860157,26.36077568,0,0.003179241417,0.000700212657,0.04846784986,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,48,13.37658875,0.2035374901,2.085968564,26.36833327,0,0.003190776299,0.0006844276171,0.04710981317,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,48,13.37697203,0.2035016503,2.085935429,26.37165776,0,0.003209225633,0.0006982098622,0.04805935139,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,49,13.37896197,0.203612289,2.085932497,26.37323233,0,0.003204242689,0.0006834746116,0.04692965464,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,49,13.37934761,0.2035763236,2.085899211,26.37657237,0,0.003222762614,0.0006973084205,0.0478765423,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,50,13.38086479,0.2036721819,2.085903509,26.37716725,0,0.00321503983,0.000682702212,0.04678553158,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,50,13.38125259,0.2036360937,2.085870081,26.38052198,0,0.00323362734,0.0006965858925,0.04773075976,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,closed,51,13.3790828,0.2036160644,2.085930625,26.3734854,0,0.00320493287,0.000683421724,0.04692017927,1.0
joint,lhs053,7.480205412120733,0.002461239392989282,0.004979691660852782,1.5469886749140505,open,51,13.37946866,0.203580084,2.085897324,26.37682702,0,0.00322346114,0.0006972618773,0.04786719833,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,42,13.65267672,0.2110489632,2.082634953,26.82786866,0,0.001683090776,0.002974520514,0.353337566,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,42,13.65274523,0.211017659,2.082617546,26.82947475,0,0.001665889535,0.002984164489,0.3542410432,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,43,13.64867195,0.2109093429,2.082685592,26.82060103,0,0.001672532021,0.002974808564,0.3532515349,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,43,13.64874068,0.2108780287,2.082668169,26.82220886,0,0.001655338362,0.00298445321,0.3541552068,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,44,13.65129,0.2110006356,2.082652499,26.82535099,0,0.001679438668,0.002974616286,0.3533073766,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,44,13.6513586,0.2109693176,2.082635082,26.82695807,0,0.00166223265,0.002984264337,0.354211272,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,45,13.64743515,0.2108662458,2.082701292,26.81834989,0,0.001669273409,0.002974891861,0.3532243574,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,45,13.64750398,0.2108349111,2.082683855,26.81995911,0,0.001652072201,0.002984542235,0.354128605,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,46,13.65790783,0.211231297,2.082568871,26.83735414,0,0.001696863691,0.002974166398,0.353452219,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,46,13.65797595,0.211200064,2.082551513,26.83895549,0,0.001679690407,0.002983789388,0.3543535924,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,47,13.64713029,0.2108555858,2.082705099,26.81780165,0,0.001668478834,0.00297491356,0.3532178792,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,47,13.64719913,0.2108242514,2.082687662,26.81941087,0,0.001651277513,0.002984564296,0.3541221662,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,48,13.6539077,0.2110918732,2.082619401,26.83010093,0,0.001686327991,0.002974437336,0.3533645194,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,48,13.65397613,0.2110605847,2.082602005,26.83170606,0,0.001669134186,0.002984076006,0.3542674731,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,49,13.65697705,0.2111989133,2.082580735,26.83565513,0,0.001694402119,0.002974222945,0.353430984,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,49,13.65704528,0.2111676479,2.082563357,26.83725834,0,0.001677213304,0.002983855531,0.3543332796,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,50,13.65943935,0.2112847187,2.082549618,26.84012101,0,0.001700887463,0.002974061891,0.3534856061,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,50,13.65950738,0.211253501,2.082532271,26.84172137,0,0.001683720908,0.002983679705,0.3543864593,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,closed,51,13.6571339,0.2112043582,2.082578712,26.83594388,0,0.001694817142,0.002974215801,0.3534348318,1.0
joint,lhs054,7.658501542169958,0.0031109476131506246,0.005292806460004384,1.3852139747284409,open,51,13.65720209,0.2111731055,2.082561342,26.83754642,0,0.001677635011,0.002983844534,0.354336763,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,42,15.14162838,0.2152139582,2.054637759,30.02440912,0,0.004321663395,0.02411099493,2.760353061,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,42,15.14084882,0.214807348,2.054479835,30.03760118,0,0.004109795791,0.02419262856,2.767303024,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,43,15.13735684,0.2150364299,2.054673392,30.01840318,0,0.004284453106,0.02412252937,2.761236014,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,43,15.13665493,0.214646592,2.054520336,30.03123639,0,0.004085165681,0.02419968223,2.767821469,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,44,15.14014875,0.2151524731,2.054650107,30.02232829,0,0.004308760187,0.0241149891,2.760658622,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,44,15.13939657,0.2147516827,2.054493866,30.03539652,0,0.004101261033,0.02419507135,2.767482523,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,45,15.13603817,0.2149815978,2.054684445,30.01654296,0,0.004272955129,0.02412609467,2.761508987,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,45,15.1353594,0.2145969074,2.054532888,30.02926526,0,0.004077530821,0.02420186392,2.767981658,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,46,15.14721411,0.2154459385,2.054591234,30.03225295,0,0.004370365163,0.02409596931,2.759205347,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,46,15.1463271,0.215017347,2.05442701,30.04590656,0,0.0041419756,0.02418342619,2.766627139,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,47,15.13571356,0.2149681088,2.054687119,30.01609037,0,0.00427016538,0.02412696469,2.761575751,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,47,15.13504034,0.2145846743,2.054535931,30.0287853,0,0.00407567856,0.02420239749,2.768020969,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,48,15.14294213,0.2152685338,2.054626814,30.02625447,0,0.004333107233,0.02410745679,2.760082545,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,48,15.14213792,0.2148567626,2.054467402,30.0395558,0,0.004117364526,0.02419046237,2.767143862,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,49,15.14621898,0.2154046113,2.054599605,30.03084626,0,0.004361624642,0.02409864829,2.759409394,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,49,15.14535171,0.2149799349,2.054436491,30.04441901,0,0.004136191537,0.0241850691,2.766747432,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,50,15.14882601,0.2155088733,2.054576252,30.03464653,0,0.004380807486,0.02409293196,2.758980199,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,50,15.14793059,0.2150788012,2.054411622,30.04832906,0,0.004151357869,0.02418073898,2.766429642,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,closed,51,15.14638682,0.2154115831,2.054598175,30.03108559,0,0.00436310878,0.02409819647,2.759375085,1.0
joint,lhs055,10.04925820406762,0.003159298139187143,0.005025760453996544,1.2564557079145826,open,51,15.14551623,0.2149862528,2.054434877,30.04467169,0,0.004137178798,0.02418479131,2.766727183,1.0
joint,lhs056,8.385568353435753,0.002430485548790964,0.0040152907758521554,1.3428491370493525,closed,42,14.04768264,0.2067443855,2.073568991,27.79936286,0,0.001126175691,0.01012779258,1.126885494,1.0
joint,lhs056,8.385568353435753,0.002430485548790964,0.0040152907758521554,1.3428491370493525,open,42,14.04853725,0.2065848647,2.073462588,27.80953855,0,0.001210317428,0.01018251448,1.132150356,1.0
joint,lhs056,8.385568353435753,0.002430485548790964,0.0040152907758521554,1.3428491370493525,closed,43,14.04433237,0.2066283343,2.073612598,27.79315147,0,0.001120936005,0.01013217033,1.127436721,1.0
joint,lhs056,8.385568353435753,0.002430485548790964,0.0040152907758521554,1.3428491370493525,open,43,14.04517824,0.2064705888,2.073507103,27.80324502,0,0.001203831169,0.01018616377,1.132633386,1.0
